Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-07-10 00:00:00,292.79582,351.76708,20.600839,74.480145,4.1209288,0,0
1979-07-11 00:00:00,242.76181,371.57167,19.792928,77.446494,4.1473845,9.12e-08,0
1979-07-12 00:00:00,185.57881,393.28125,20.868757,81.053931,3.4340459,8.32e-08,0
1979-07-13 00:00:00,261.46462,393.67042,23.539176,72.867588,3.620281,2.916e-07,0
1979-07-14 00:00:00,263.25229,379.6825,24.250841,71.044074,2.5143279,1.0479e-06,0
1979-07-15 00:00:00,260.92585,374.3575,21.887927,85.390368,6.526846,2.1065e-06,0
1979-07-16 00:00:00,189.01633,392.41417,20.219172,88.889149,3.7545239,6.1149e-06,0
1979-07-17 00:00:00,239.10039,376.72583,20.918752,82.926661,4.349889,9.7997e-06,0
1979-07-18 00:00:00,216.75813,356.03125,19.05459,81.867174,3.1072505,4.01e-06,0
1979-07-19 00:00:00,302.03536,325.25792,19.470007,70.488414,3.014099,0,0
1979-07-20 00:00:00,297.79429,333.87125,20.702924,63.221054,3.5386104,2.4e-09,0
1979-07-21 00:00:00,266.07156,358.34334,21.562512,69.114617,3.3043659,2.28e-08,0
1979-07-22 00:00:00,298.00998,354.16417,22.280424,73.988894,4.3124231,0,0
1979-07-23 00:00:00,276.66497,355.81917,22.206265,73.416223,2.8922341,1.1758e-06,0
1979-07-24 00:00:00,209.86183,379.66333,22.265838,79.179774,4.2920682,6.053e-07,0
1979-07-25 00:00:00,161.77279,405.42458,22.965847,85.675469,4.1005514,8.0829999e-06,0
1979-07-26 00:00:00,217.42298,397.26334,23.428754,83.93096,4.9264845,1.28083e-05,0
1979-07-27 00:00:00,193.53631,401.51167,22.901674,82.573295,3.6659199,1.854e-06,0
1979-07-28 00:00:00,224.58657,400.39666,23.287091,85.152736,1.9707763,0,0
1979-07-29 00:00:00,225.19993,396.76833,23.118337,79.117267,2.3799678,9.0702005e-06,0
1979-07-30 00:00:00,233.37952,385.74833,22.950842,77.853286,3.0934389,0,0
1979-07-31 00:00:00,249.11931,384.83666,22.99543,82.105074,5.5661244,7.54e-08,0
1979-08-01 00:00:00,178.65299,407.39792,23.330422,83.773846,4.0033176,5.3224e-06,0
1979-08-02 00:00:00,202.11147,411.73208,24.159174,83.227226,5.5673008,7.2804001e-06,0
1979-08-03 00:00:00,291.25266,385.0525,23.97667,77.161533,3.6003235,4.859e-07,0
1979-08-04 00:00:00,280.05095,379.06917,24.348342,72.375576,2.1950888,7.3e-08,0
1979-08-05 00:00:00,286.59798,358.83125,22.973755,72.163688,4.0663556,0,0
1979-08-06 00:00:00,218.74219,352.29875,18.995002,74.627232,5.5889025,0,0
1979-08-07 00:00:00,265.86884,320.8175,15.131263,72.223478,4.4559698,1.362e-07,0
1979-08-08 00:00:00,269.5654,355.66292,19.631254,75.532852,6.9925825,1.7509e-06,0
1979-08-09 00:00:00,290.82163,296.46542,15.120006,66.654509,5.8559011,0,0
1979-08-10 00:00:00,107.2199,359.58292,14.512086,84.718341,4.7594683,1.76964e-05,0
1979-08-11 00:00:00,178.49545,345.76791,15.345424,85.38752,3.4402758,4.1367999e-06,0
1979-08-12 00:00:00,75.239022,355.7575,11.655007,95.151136,4.4154106,1.86727e-05,0
1979-08-13 00:00:00,203.07615,333.66208,12.782922,84.416873,6.4517495,8.0950001e-06,0
1979-08-14 00:00:00,188.60259,330.59292,14.555008,79.306912,7.2096721,1.0121e-06,0
1979-08-15 00:00:00,148.87827,331.755,11.703762,80.124055,6.9653923,3.685e-07,0
1979-08-16 00:00:00,265.37881,308.91543,13.575843,72.888679,6.8268804,1.965e-07,0
1979-08-17 00:00:00,261.71718,285.47792,11.296256,70.576161,3.4572505,0,0
1979-08-18 00:00:00,88.599257,341.285,11.77459,85.576378,6.2420342,3.6108e-06,0
